region,census_code,총인구,총종사자수
수정(위례),31023600020102,542.0,16.0
수정(위례),31023600020103,567.0,21.0
수정(위례),31023600020104,425.0,15.0
수정(위례),31023600020105,500.0,29.0
수정(위례),31023600020106,399.0,29.0
수정(위례),31023600020107,469.0,71.0
수정(위례),31023600020108,554.0,18.0
수정(위례),31023600020109,449.0,51.0
수정(위례),31023600020110,478.0,28.0
수정(위례),31023600020111,511.0,7.0
수정(위례),31023600020112,543.0,17.0
수정(위례),31023600020113,420.0,21.0
수정(위례),31023600020114,535.0,14.0
수정(위례),31023600020115,418.0,13.0
수정(위례),31023600020116,554.0,35.0
수정(위례),31023600020117,450.0,5.0
수정(위례),31023600020118,418.0,10.0
수정(위례),31023600020119,461.0,12.0
수정(위례),31023600020120,484.0,2.0
수정(위례),31023600020121,548.0,11.0
수정(위례),31023600020122,472.0,23.0
수정(위례),31023600020123,595.0,36.0
수정(위례),31023600020124,548.0,20.0
수정(위례),31023600020125,527.0,39.0
수정(위례),31023600020126,582.0,18.0
수정(위례),31023600020127,402.0,70.0
수정(위례),31023600020201,518.0,30.0
수정(위례),31023600020202,442.0,19.0
수정(위례),31023600020203,511.0,22.0
수정(위례),31023600020204,566.0,9.0
수정(위례),31023600020205,536.0,11.0
수정(위례),31023600020206,409.0,16.0
수정(위례),31023600020207,526.0,10.0
수정(위례),31023600020208,568.0,13.0
수정(위례),31023600020209,565.0,2.0
수정(위례),31023600020210,501.0,31.0
수정(위례),31023610010101,398.0,16.0
수정(위례),31023610010102,442.0,7.0
수정(위례),31023610010103,425.0,10.0
수정(위례),31023610010104,408.0,8.0
수정(위례),31023610010105,474.0,14.0
수정(위례),31023610010106,569.0,68.0
수정(위례),31023610010107,491.0,33.0
수정(위례),31023610010108,436.0,11.0
수정(위례),31023610010109,546.0,12.0
수정(위례),31023610010201,481.0,7.0
수정(위례),31023610010202,603.0,20.0
수정(위례),31023610010203,466.0,40.0
수정(위례),31023610010204,459.0,22.0
수정(위례),31023610010205,571.0,7.0
수정(위례),31023610010206,428.0,12.0
수정(위례),31023610010207,508.0,1322.0
수정(위례),31023610020101,541.0,14.0
수정(위례),31023610020102,365.0,13.0
수정(위례),31023610020201,473.0,20.0
수정(위례),31023610020202,604.0,502.0
수정(위례),31023610020301,477.0,24.0
수정(위례),31023610020302,563.0,31.0
수정(위례),31023610020303,427.0,4.0
수정(위례),31023610020304,461.0,25.0
수정(위례),31023610020305,569.0,57.0
수정(위례),31023620010001,64.0,143.0
수정(위례),31023620010101,544.0,17.0
수정(위례),31023620010102,476.0,22.0
수정(위례),31023620010103,498.0,77.0
수정(위례),31023620010104,390.0,20.0
수정(위례),31023620010105,499.0,6.0
수정(위례),31023620010106,593.0,31.0
수정(위례),31023620010107,546.0,19.0
수정(위례),31023620010108,452.0,42.0
수정(위례),31023620020001,127.0,182.0
수정(위례),31023620020002,0.0,58.0
수정(위례),31023620020101,410.0,20.0
수정(위례),31023620020102,499.0,11.0
수정(위례),31023620020103,492.0,9.0
수정(위례),31023620020104,550.0,25.0
수정(위례),31023620020105,456.0,15.0
수정(위례),31023620020106,455.0,13.0
수정(위례),31023620020107,441.0,31.0
수정(위례),31023620020108,457.0,12.0
수정(위례),31023620020109,397.0,9.0
수정(위례),31023620020110,544.0,78.0
수정(위례),31023620020111,537.0,50.0
수정(위례),31023620020112,403.0,12.0
수정(위례),31023620020113,519.0,13.0
수정(위례),31023620030001,39.0,206.0
수정(위례),31023620040001,410.0,9759.0
수정(위례),31023620040002,674.0,2589.0
수정(위례),31023620050001,439.0,5720.0
수정(위례),31023620050002,473.0,379.0
수정(위례),31023620050003,438.0,1333.0
수정(위례),31023620050004,601.0,4157.0
수정(위례),31023620050005,519.0,112.0
수정(위례),31023620050101,422.0,13.0
수정(위례),31023620050102,454.0,36.0
수정(위례),31023620050103,533.0,7.0
수정(위례),31023620050201,328.0,22.0
수정(위례),31023620050202,414.0,6.0
수정(위례),31023630010002,0.0,0.0
수정(위례),31023630010101,387.0,39.0
수정(위례),31023630010102,586.0,12.0
수정(위례),31023630010103,438.0,21.0
수정(위례),31023630010201,540.0,123.0
수정(위례),31023630010202,398.0,23.0
수정(위례),31023630010301,655.0,41.0
수정(위례),31023630020001,338.0,93.0
수정(위례),31023630020002,873.0,122.0
수정(위례),31023630020003,568.0,227.0
수정(위례),31023630020004,401.0,161.0
수정(위례),31023630020005,347.0,2030.0
수정(위례),31023630020006,533.0,202.0
수정(위례),31023630020007,325.0,481.0
수정(위례),31023630020008,428.0,87.0
수정(위례),31023630020009,391.0,192.0
수정(위례),31023630020010,666.0,29.0
수정(위례),31023630020011,660.0,399.0
수정(위례),31023630020012,621.0,19.0
수정(위례),31023630020013,856.0,465.0
수정(위례),31023630020014,369.0,472.0
수정(위례),31023630020015,344.0,200.0
수정(위례),31023630020016,615.0,33.0
수정(위례),31023630020101,423.0,2.0
수정(위례),31023630020102,462.0,41.0
수정(위례),31023630020201,573.0,15.0
수정(위례),31023630020202,415.0,11.0
수정(위례),31023630020203,459.0,25.0
수정(위례),31023630020204,491.0,17.0
수정(위례),31023630020205,402.0,3.0
수정(위례),31023630020206,527.0,54.0
수정(위례),31023630020301,405.0,63.0
수정(위례),31023630020302,596.0,63.0
수정(위례),31023630030001,528.0,2622.0
수정(위례),31023630030002,412.0,460.0
수정(위례),31023630030003,620.0,22.0
수정(위례),31023630030004,509.0,136.0
수정(위례),31023630030005,557.0,606.0
수정(위례),31023630030006,526.0,313.0
수정(위례),31023630030007,507.0,3097.0
수정(위례),31023630030008,368.0,287.0
수정(위례),31023630030009,675.0,25.0
수정(위례),31023630030201,443.0,22.0
수정(위례),31023630030301,485.0,64.0
수정(위례),31023630030401,469.0,109.0
수정(위례),31023630030402,450.0,15.0
수정(위례),31023630030403,374.0,31.0
수정(위례),31023630030404,398.0,16.0
수정(위례),31023630030405,475.0,4.0
수정(위례),31023630030406,393.0,18.0
수정(위례),31023630030407,523.0,29.0
수정(위례),31023630030501,669.0,23.0
수정(위례),31023640010001,648.0,6292.0
수정(위례),31023640010002,0.0,55.0
수정(위례),31023640010101,492.0,13.0
수정(위례),31023640010102,507.0,53.0
수정(위례),31023640010201,604.0,41.0
수정(위례),31023640010202,491.0,12.0
수정(위례),31023640010203,599.0,26.0
수정(위례),31023640010301,393.0,19.0
수정(위례),31023640020101,454.0,1.0
수정(위례),31023640020102,546.0,263.0
수정(위례),31023640020103,506.0,15.0
수정(위례),31023640020104,420.0,11.0
수정(위례),31023640030001,90.0,1144.0
수정(위례),31023640030101,556.0,14.0
수정(위례),31023640030102,559.0,18.0
수정(위례),31023640030103,415.0,23.0
수정(위례),31023640030104,425.0,19.0
수정(위례),31023640030105,594.0,9.0
수정(위례),31023640030201,428.0,7.0
수정(위례),31023640030202,461.0,23.0
수정(위례),31023640030203,509.0,10.0
수정(위례),31023640030204,510.0,31.0
수정(위례),31023640040001,62.0,298.0
수정(위례),31023640040101,575.0,14.0
수정(위례),31023640040102,584.0,15.0
수정(위례),31023640040103,564.0,5.0
수정(위례),31023640050001,206.0,79.0
수정(위례),31023640050101,586.0,14.0
수정(위례),31023640050102,565.0,22.0
수정(위례),31023640050103,451.0,71.0
수정(위례),31023640050104,428.0,7.0
수정(위례),31023640050105,584.0,11.0
수정(위례),31023670010001,361.0,221.0
수정(위례),31023670010002,365.0,2111.0
수정(위례),31023670020001,790.0,4172.0
수정(위례),31023670020201,423.0,137.0
수정(위례),31023670030001,832.0,6808.0
수정(위례),31023670040001,515.0,686.0
수정(위례),31023670040002,389.0,419.0
수정(위례),31023670040003,703.0,98.0
수정(위례),31023670040101,462.0,44.0
수정(위례),31023670040102,490.0,5.0
수정(위례),31023670040103,511.0,23.0
수정(위례),31023670040104,565.0,7.0
수정(위례),31023670040105,482.0,8.0
수정(위례),31023670050001,0.0,0.0
수정(위례),31023670050101,568.0,14.0
수정(위례),31023670050102,510.0,9.0
수정(위례),31023670050103,416.0,64.0
수정(위례),31023670050104,575.0,47.0
수정(위례),31023670050105,446.0,43.0
수정(위례),31023670060002,52.0,704.0
수정(위례),31023670060101,527.0,7.0
수정(위례),31023670060102,583.0,16.0
수정(위례),31023670060103,420.0,15.0
수정(위례),31023670060104,564.0,10.0
수정(위례),31023670060105,427.0,34.0
수정(위례),31023670060106,535.0,22.0
수정(위례),31023670060107,488.0,22.0
수정(위례),31023670060108,547.0,49.0
수정(위례),31023670060109,401.0,10.0
수정(위례),31023670070001,1066.0,62.0
수정(위례),31023670070101,581.0,8.0
수정(위례),31023670070102,561.0,40.0
수정(위례),31023670080001,433.0,29.0
수정(위례),31023670080002,310.0,830.0
수정(위례),31023670080003,436.0,39.0
수정(위례),31023670080004,365.0,5400.0
수정(위례),31023670080101,498.0,16.0
수정(위례),31023670080102,368.0,16.0
수정(위례),31023670080103,484.0,34.0
수정(위례),31023670080104,603.0,23.0
수정(위례),31023670080105,521.0,21.0
수정(위례),31023670080106,592.0,33.0
수정(위례),31023670080107,504.0,31.0
수정(위례),31023670080108,422.0,33.0
수정(위례),31023670080109,529.0,117.0
수정(위례),31023670080110,485.0,31.0
수정(위례),31023670080111,440.0,14.0
수정(위례),31023670080112,402.0,16.0
수정(위례),31023670080113,470.0,9.0
수정(위례),31023670080201,529.0,33.0
수정(위례),31023670080202,530.0,6.0
수정(위례),31023670080203,389.0,13.0
수정(위례),31023670080301,593.0,36.0
수정(위례),31023670080401,474.0,28.0
수정(위례),31023670080501,311.0,446.0
수정(위례),31023680010001,532.0,67.0
수정(위례),31023680010002,547.0,976.0
수정(위례),31023680010003,744.0,309.0
수정(위례),31023680010004,518.0,212.0
수정(위례),31023680010005,348.0,81.0
수정(위례),31023680010006,366.0,98.0
수정(위례),31023680010101,320.0,13.0
수정(위례),31023680010201,391.0,5.0
수정(위례),31023680010202,319.0,27.0
수정(위례),31023680010301,407.0,9.0
수정(위례),31023680010302,373.0,4.0
수정(위례),31023680010303,360.0,6.0
수정(위례),31023680010304,491.0,37.0
수정(위례),31023680010401,425.0,39.0
수정(위례),31023680010402,453.0,11.0
수정(위례),31023680010403,517.0,9.0
수정(위례),31023680010501,574.0,16.0
수정(위례),31023680010502,468.0,24.0
수정(위례),31023680010503,498.0,27.0
수정(위례),31023680010601,478.0,7.0
수정(위례),31023680010602,383.0,17.0
수정(위례),31023680010603,364.0,25.0
수정(위례),31023680010701,627.0,6.0
수정(위례),31023680010702,445.0,29.0
수정(위례),31023680010703,586.0,34.0
수정(위례),31023680010801,431.0,6.0
수정(위례),31023680010802,430.0,21.0
수정(위례),31023680010803,426.0,91.0
수정(위례),31023680010901,363.0,7.0
수정(위례),31023680010902,402.0,27.0
수정(위례),31023680010903,526.0,32.0
수정(위례),31023680011001,347.0,3.0
수정(위례),31023680011101,424.0,0.0
수정(위례),31023680011102,492.0,6.0
수정(위례),31023680011103,438.0,0.0
수정(위례),31023680011201,502.0,18.0
수정(위례),31023680011202,411.0,9.0
수정(위례),31023680011203,621.0,15.0
수정(위례),31023680011204,416.0,15.0
수정(위례),31023680011205,367.0,34.0
수정(위례),31023680011206,515.0,36.0
수정(위례),31023680011207,436.0,33.0
수정(위례),31023680011208,366.0,7.0
수정(위례),31023680011209,405.0,6.0
수정(위례),31023680011210,407.0,8.0
수정(위례),31023680011211,507.0,26.0
수정(위례),31023680011212,394.0,6.0
수정(위례),31023680020001,309.0,18.0
수정(위례),31023680030001,0.0,127.0
수정(위례),31023680030101,676.0,18.0
수정(위례),31023680040001,498.0,1657.0
수정(위례),31023680040002,486.0,618.0
수정(위례),31023680050001,0.0,0.0
수정(위례),31023680050101,641.0,18.0
수정(위례),31023680060001,0.0,0.0
수정(위례),31023680060101,451.0,53.0
수정(위례),31023680060102,427.0,27.0
수정(위례),31023680060103,368.0,9.0
수정(위례),31023680060201,435.0,31.0
수정(위례),31023680060202,399.0,18.0
수정(위례),31023680060203,430.0,13.0
수정(위례),31023680070001,472.0,109.0
수정(위례),31023680080001,332.0,201.0
수정(위례),31023680080002,499.0,467.0
수정(위례),31023680080003,355.0,57.0
수정(위례),31023680080004,356.0,339.0
수정(위례),31023680080005,1167.0,82.0
수정(위례),31023680090001,303.0,30.0
수정(위례),31023680090002,502.0,490.0
수정(위례),31023680090003,483.0,1498.0
수정(위례),31023680090004,0.0,70.0
수정(위례),31023680090101,445.0,11.0
수정(위례),31023680090102,400.0,34.0
수정(위례),31023680090103,494.0,15.0
수정(위례),31023680090104,461.0,14.0
수정(위례),31023680090105,505.0,7.0
수정(위례),31023680090106,491.0,18.0
수정(위례),31023680090107,586.0,34.0
수정(위례),31023680090108,397.0,17.0
수정(위례),31023710010001,0.0,856.0
수정(위례),31023710010101,492.0,39.0
수정(위례),31023710010102,612.0,67.0
수정(위례),31023710010103,512.0,150.0
수정(위례),31023710010104,475.0,14.0
수정(위례),31023710010201,542.0,22.0
수정(위례),31023710010202,593.0,19.0
수정(위례),31023710010203,457.0,17.0
수정(위례),31023710010204,542.0,22.0
수정(위례),31023710010301,555.0,28.0
수정(위례),31023710010302,505.0,14.0
수정(위례),31023710010303,522.0,87.0
수정(위례),31023710020001,0.0,49.0
수정(위례),31023710020002,0.0,154.0
수정(위례),31023710020101,464.0,44.0
수정(위례),31023710020102,528.0,31.0
수정(위례),31023710020103,561.0,57.0
수정(위례),31023710020104,524.0,141.0
수정(위례),31023710020201,560.0,4.0
수정(위례),31023710020202,554.0,95.0
수정(위례),31023710020203,582.0,3.0
수정(위례),31023710020301,437.0,16.0
수정(위례),31023710020302,602.0,39.0
수정(위례),31023710030001,0.0,0.0
수정(위례),31023710030002,259.0,580.0
수정(위례),31023710030003,2343.0,751.0
수정(위례),31023710030004,761.0,204.0
수정(위례),31023710030005,531.0,1857.0
수정(위례),31023710030101,672.0,227.0
수정(위례),31023710030301,531.0,75.0
수정(위례),31023710030401,575.0,31.0
수정(위례),31023710030402,528.0,25.0
수정(위례),31023710030403,497.0,20.0
수정(위례),31023710030404,606.0,25.0
수정(위례),31023710040001,757.0,2455.0
수정(위례),31023710040101,424.0,12.0
수정(위례),31023710040102,430.0,12.0
수정(위례),31023710040103,426.0,36.0
수정(위례),31023710040104,414.0,49.0
수정(위례),31023710040105,438.0,18.0
수정(위례),31023710040106,404.0,7.0
수정(위례),31023710040107,416.0,8.0
수정(위례),31023710040108,498.0,213.0
수정(위례),31023710050001,712.0,2683.0
수정(위례),31023710050002,719.0,163.0
수정(위례),31023710050003,585.0,132.0
수정(위례),31023710050004,491.0,1803.0
수정(위례),31023710050005,1313.0,908.0
수정(위례),31023720010001,652.0,223.0
수정(위례),31023720010101,445.0,20.0
수정(위례),31023720010102,424.0,22.0
수정(위례),31023720010103,431.0,7.0
수정(위례),31023720010104,592.0,22.0
수정(위례),31023720010105,551.0,22.0
수정(위례),31023720010106,405.0,60.0
수정(위례),31023720010107,518.0,31.0
수정(위례),31023720010108,433.0,60.0
수정(위례),31023720010109,557.0,11.0
수정(위례),31023720020001,546.0,277.0
수정(위례),31023720020002,300.0,118.0
수정(위례),31023720020003,365.0,2348.0
수정(위례),31023720020004,506.0,109.0
수정(위례),31023720020005,0.0,69.0
수정(위례),31023720020101,529.0,40.0
수정(위례),31023720020102,507.0,92.0
수정(위례),31023720020103,521.0,21.0
수정(위례),31023720020104,597.0,10.0
수정(위례),31023720020105,432.0,11.0
수정(위례),31023720020106,539.0,18.0
수정(위례),31023720020107,528.0,10.0
수정(위례),31023720020108,406.0,8.0
수정(위례),31023720020109,507.0,11.0
수정(위례),31023720020110,596.0,87.0
수정(위례),31023720020111,402.0,4.0
수정(위례),31023720030001,654.0,3560.0
수정(위례),31023720030002,508.0,70.0
수정(위례),31023720030003,682.0,2237.0
수정(위례),31023720030004,617.0,23.0
수정(위례),31023720040001,584.0,607.0
수정(위례),31023740010001,158.0,728.0
수정(위례),31023740010002,0.0,0.0
수정(위례),31023740010101,459.0,10.0
수정(위례),31023740010102,601.0,12.0
수정(위례),31023740010103,497.0,11.0
수정(위례),31023740010104,540.0,19.0
수정(위례),31023740010105,503.0,34.0
수정(위례),31023740010106,460.0,19.0
수정(위례),31023740010107,495.0,37.0
수정(위례),31023740010201,524.0,72.0
수정(위례),31023740010202,468.0,16.0
수정(위례),31023740010203,603.0,15.0
수정(위례),31023740010204,571.0,13.0
수정(위례),31023740020001,0.0,247.0
수정(위례),31023740020002,0.0,212.0
수정(위례),31023740020101,469.0,6.0
수정(위례),31023740020102,406.0,7.0
수정(위례),31023740020103,422.0,17.0
수정(위례),31023740020104,590.0,9.0
수정(위례),31023740020105,514.0,65.0
수정(위례),31023740020201,603.0,16.0
수정(위례),31023740020202,519.0,44.0
수정(위례),31023740020203,547.0,53.0
수정(위례),31023740020204,417.0,13.0
수정(위례),31023740020301,489.0,6.0
수정(위례),31023740020302,482.0,42.0
수정(위례),31023740020303,489.0,13.0
수정(위례),31023740020304,457.0,30.0
수정(위례),31023740020305,479.0,32.0
수정(위례),31023740020306,484.0,9.0
수정(위례),31023740020401,481.0,26.0
수정(위례),31023740020402,544.0,20.0
수정(위례),31023740020403,597.0,28.0
수정(위례),31023740030002,0.0,99.0
수정(위례),31023740030101,503.0,4.0
수정(위례),31023740030102,430.0,24.0
수정(위례),31023740030103,411.0,16.0
수정(위례),31023740030201,392.0,39.0
수정(위례),31023740030202,536.0,9.0
수정(위례),31023740030203,373.0,9.0
수정(위례),31023740030204,512.0,10.0
수정(위례),31023740030301,489.0,16.0
수정(위례),31023740030302,528.0,10.0
수정(위례),31023740030303,613.0,33.0
수정(위례),31023740030304,564.0,11.0
수정(위례),31023740030305,503.0,40.0
수정(위례),31023740030401,535.0,681.0
수정(위례),31023740030501,416.0,584.0
수정(위례),31023740040001,679.0,7211.0
수정(위례),31023740050001,109.0,44995.0
수정(위례),31023740060001,311.0,9081.0
수정(위례),31023740070001,142.0,12924.0
수정(위례),31023740080001,0.0,18327.0
수정(위례),31023750010001,598.0,369.0
수정(위례),31023750010002,490.0,347.0
수정(위례),31023750010003,413.0,400.0
수정(위례),31023750010004,409.0,21.0
수정(위례),31023750010005,415.0,176.0
수정(위례),31023750010006,481.0,310.0
수정(위례),31023750010007,491.0,1445.0
수정(위례),31023750010101,368.0,5.0
수정(위례),31023750010102,351.0,26.0
수정(위례),31023750010201,434.0,31.0
수정(위례),31023750010202,392.0,8.0
수정(위례),31023750010203,536.0,8.0
수정(위례),31023750010204,484.0,6.0
수정(위례),31023750010301,494.0,27.0
수정(위례),31023750010302,438.0,39.0
수정(위례),31023750010303,431.0,22.0
수정(위례),31023750010304,412.0,5.0
수정(위례),31023750010305,488.0,6.0
수정(위례),31023750010306,414.0,9.0
수정(위례),31023750010307,447.0,3.0
수정(위례),31023750010401,666.0,58.0
수정(위례),31023750010501,617.0,14.0
수정(위례),31023750010502,561.0,34.0
수정(위례),31023750020001,648.0,231.0
수정(위례),31023750020101,572.0,31.0
수정(위례),31023750020102,643.0,13.0
수정(위례),31023750020201,453.0,21.0
수정(위례),31023750030001,328.0,959.0
수정(위례),31023750030002,0.0,0.0
수정(위례),31023750030101,549.0,28.0
수정(위례),31023750030102,607.0,26.0
수정(위례),31023750030103,656.0,49.0
수정(위례),31023750030201,410.0,14.0
수정(위례),31023750030202,451.0,7.0
수정(위례),31023750030203,382.0,58.0
수정(위례),31023750030301,555.0,28.0
수정(위례),31023750030302,592.0,19.0
수정(위례),31023750030303,466.0,38.0
수정(위례),31023750030401,475.0,8.0
수정(위례),31023750030402,441.0,4.0
수정(위례),31023750030403,552.0,22.0
수정(위례),31023750030501,653.0,18.0
수정(위례),31023750030502,838.0,41.0
수정(위례),31023750030601,446.0,34.0
수정(위례),31023750030602,418.0,22.0
수정(위례),31023750030603,502.0,10.0
수정(위례),31023750030604,596.0,25.0
수정(위례),31023750030605,432.0,6.0
수정(위례),31023750030606,549.0,7.0
수정(위례),31023750030607,494.0,12.0
수정(위례),31023750040001,597.0,1161.0
수정(위례),31023760010001,0.0,144.0
수정(위례),31023760010101,584.0,13.0
수정(위례),31023760010102,398.0,37.0
수정(위례),31023760010103,554.0,20.0
수정(위례),31023760010104,419.0,21.0
수정(위례),31023760010105,432.0,15.0
수정(위례),31023760010201,451.0,29.0
수정(위례),31023760010202,422.0,5.0
수정(위례),31023760010203,583.0,9.0
수정(위례),31023760010204,487.0,25.0
수정(위례),31023760010205,418.0,3.0
수정(위례),31023760010206,456.0,2.0
수정(위례),31023760020001,651.0,20673.0
수정(위례),31023760020101,583.0,1035.0
수정(위례),31023760020102,513.0,13.0
수정(위례),31023760020201,575.0,20.0
수정(위례),31023760020202,499.0,426.0
수정(위례),31023760020203,310.0,13.0
수정(위례),31023760030001,1015.0,784.0
수정(위례),31023760030002,387.0,417.0
수정(위례),31023760030003,539.0,555.0
수정(위례),31023760030004,0.0,107.0
수정(위례),31023760030101,524.0,25.0
수정(위례),31023760030102,480.0,22.0
수정(위례),31023760030201,569.0,26.0
수정(위례),31023760030202,470.0,27.0
수정(위례),31023760030301,476.0,22.0
수정(위례),31023760030302,471.0,8.0
수정(위례),31023760030303,383.0,7.0
수정(위례),31023760030401,512.0,4.0
수정(위례),31023760030402,641.0,29.0
수정(위례),31023760030501,498.0,6.0
수정(위례),31023760030502,459.0,12.0
수정(위례),31023760030503,401.0,39.0
수정(위례),31023760030504,408.0,37.0
수정(위례),31023760040001,386.0,262.0
수정(위례),31023760040002,389.0,1038.0
수정(위례),31023760040101,497.0,16.0
수정(위례),31023760040102,587.0,11.0
수정(위례),31023760040103,430.0,14.0
수정(위례),31023760040104,588.0,9.0
수정(위례),31023760040105,600.0,25.0
수정(위례),31023760040106,611.0,47.0
수정(위례),31023760040107,570.0,11.0
수정(위례),31023760040108,451.0,3.0
수정(위례),31023760040201,544.0,8.0
수정(위례),31023760040202,475.0,10.0
수정(위례),31023760040203,463.0,32.0
수정(위례),31023760040204,604.0,45.0
수정(위례),31023760040205,438.0,9.0
수정(위례),31023760040206,577.0,16.0
수정(위례),31023760040207,597.0,9.0
수정(위례),31023770010001,0.0,5378.0
수정(위례),31023770010101,498.0,8.0
수정(위례),31023770010102,572.0,73.0
수정(위례),31023770010103,463.0,15.0
수정(위례),31023770010201,499.0,10.0
수정(위례),31023770010202,451.0,35.0
수정(위례),31023770010203,618.0,396.0
수정(위례),31023770010204,601.0,22.0
수정(위례),31023770020101,491.0,7.0
수정(위례),31023770020102,686.0,4724.0
수정(위례),31023770020103,513.0,1581.0
수정(위례),31023770020104,615.0,86.0
수정(위례),31023770020105,351.0,6.0
수정(위례),31023770020106,354.0,36.0
수정(위례),31023770020107,564.0,15.0
수정(위례),31023770020108,567.0,12.0
수정(위례),31023770020109,365.0,3.0
수정(위례),31023770020110,475.0,10.0
수정(위례),31023770020111,340.0,5.0
수정(위례),31023770030001,242.0,478.0
수정(위례),31023770030003,0.0,227.0
수정(위례),31023770030004,2394.0,1638.0
수정(위례),31023770030101,514.0,157.0
수정(위례),31023770030102,434.0,113.0
수정(위례),31023770030201,355.0,387.0
수정(위례),31023770030202,783.0,8.0
수정(위례),31023770030203,482.0,27.0
수정(위례),31023770030301,443.0,93.0
수정(위례),31023770030302,417.0,58.0
수정(위례),31023770030501,676.0,119.0
수정(위례),31023770030601,434.0,53.0
수정(위례),31023770040001,1104.0,14940.0
수정(위례),31023770040002,801.0,337.0
수정(위례),31023770040003,1029.0,1143.0
수정(위례),31023770040101,433.0,113.0
수정(위례),31023770050001,0.0,3.0
수정(위례),31023770050002,1713.0,427.0
수정(위례),31023770050003,1036.0,316.0
수정(위례),31023770050004,0.0,56.0
수정(위례),31023770050005,1041.0,644.0
수정(위례),31023770050101,547.0,145.0
수정(위례),31023770050201,730.0,145.0
수정(위례),31023770050301,573.0,402.0
수정(위례),31023770050302,519.0,7.0
수정(위례),31023770060001,1024.0,255.0
수정(위례),31023770060101,498.0,7.0
수정(위례),31023770060102,640.0,109.0
수정(위례),31023770060103,628.0,29.0
수정(위례),31023780010001,462.0,128.0
수정(위례),31023780010002,522.0,129.0
수정(위례),31023780010003,427.0,268.0
수정(위례),31023780010004,432.0,95.0
수정(위례),31023780010005,447.0,324.0
수정(위례),31023780010006,399.0,466.0
수정(위례),31023780010007,428.0,105.0
수정(위례),31023780010008,444.0,162.0
수정(위례),31023780010009,545.0,78.0
수정(위례),31023780010010,455.0,106.0
수정(위례),31023780010011,430.0,624.0
수정(위례),31023780010101,576.0,19.0
수정(위례),31023780010102,480.0,148.0
수정(위례),31023780010103,428.0,27.0
수정(위례),31023780010104,500.0,8.0
수정(위례),31023780010105,497.0,14.0
수정(위례),31023780010106,399.0,15.0
수정(위례),31023780010107,462.0,17.0
수정(위례),31023780010108,488.0,15.0
수정(위례),31023780010109,483.0,8.0
수정(위례),31023780010110,566.0,13.0
수정(위례),31023780010201,439.0,220.0
수정(위례),31023780020001,476.0,343.0
수정(위례),31023780020002,594.0,1387.0
수정(위례),31023780020101,407.0,23.0
수정(위례),31023780020102,508.0,58.0
수정(위례),31023780020103,407.0,16.0
수정(위례),31023780020201,720.0,16.0
하남(위례),31180510010001,288.0,1268.0
하남(위례),31180510020001,401.0,717.0
하남(위례),31180510030001,580.0,171.0
하남(위례),31180510030002,440.0,836.0
하남(위례),31180510030003,598.0,236.0
하남(위례),31180510040001,858.0,1781.0
하남(위례),31180510050001,541.0,1175.0
하남(위례),31180510050002,436.0,1206.0
하남(위례),31180510050003,483.0,2155.0
하남(위례),31180510050004,492.0,551.0
하남(위례),31180510050005,573.0,706.0
하남(위례),31180510050006,538.0,588.0
하남(위례),31180520010001,472.0,749.0
하남(위례),31180520010002,726.0,171.0
하남(위례),31180520010003,479.0,75.0
하남(위례),31180520010004,428.0,151.0
하남(위례),31180520010005,372.0,126.0
하남(위례),31180520010006,507.0,115.0
하남(위례),31180520010007,363.0,216.0
하남(위례),31180520010008,442.0,52.0
하남(위례),31180520010009,395.0,298.0
하남(위례),31180520010010,507.0,99.0
하남(위례),31180520010011,415.0,150.0
하남(위례),31180520010012,676.0,120.0
하남(위례),31180520010013,385.0,117.0
하남(위례),31180520010101,304.0,93.0
하남(위례),31180520010301,330.0,23.0
하남(위례),31180530010001,422.0,175.0
하남(위례),31180530010002,412.0,149.0
하남(위례),31180530010003,529.0,46.0
하남(위례),31180530010004,509.0,152.0
하남(위례),31180530010101,587.0,270.0
하남(위례),31180530010201,405.0,14.0
하남(위례),31180530020001,561.0,1137.0
하남(위례),31180530020002,561.0,1252.0
하남(위례),31180530020003,560.0,1247.0
하남(위례),31180530020004,550.0,129.0
하남(위례),31180530020101,454.0,39.0
하남(위례),31180530020102,510.0,15.0
하남(위례),31180530020103,466.0,11.0
하남(위례),31180530020104,477.0,6.0
하남(위례),31180530020105,470.0,8.0
하남(위례),31180530020106,512.0,35.0
하남(위례),31180530020201,603.0,11.0
하남(위례),31180530020202,618.0,25.0
하남(위례),31180530020203,562.0,19.0
하남(위례),31180530020204,611.0,70.0
하남(위례),31180530020301,461.0,34.0
하남(위례),31180530020401,498.0,8.0
하남(위례),31180530020402,336.0,15.0
하남(위례),31180530020403,460.0,25.0
하남(위례),31180530020404,415.0,19.0
하남(위례),31180530020405,522.0,23.0
하남(위례),31180530020406,484.0,9.0
하남(위례),31180530020407,500.0,11.0
하남(위례),31180530020408,493.0,30.0
하남(위례),31180530020409,587.0,14.0
하남(위례),31180530030001,409.0,3576.0
하남(위례),31180530030004,0.0,76.0
하남(위례),31180530030101,536.0,18.0
하남(위례),31180530030102,538.0,20.0
하남(위례),31180530030103,553.0,22.0
하남(위례),31180530030104,484.0,38.0
하남(위례),31180530030201,431.0,7.0
하남(위례),31180530030202,522.0,34.0
하남(위례),31180530030203,431.0,9.0
하남(위례),31180530030204,580.0,56.0
하남(위례),31180530030301,655.0,44.0
하남(위례),31180530030302,557.0,133.0
